RespId,weight,ppage,educ,race,gender,income_cat,voter_category
474766,1.1382,35,Some college,Other/Mixed,Female,Less than $40k,rarely/never
485102,0.5966,58,Some college,Hispanic,Male,$125k or more,sporadic
474767,0.9106,57,College,White,Male,$125k or more,sporadic
485104,1.4628,32,Some college,White,Male,$125k or more,always
474768,1.2772,30,High school or less,White,Male,$40-75k,always
474769,0.9116,70,High school or less,White,Male,Less than $40k,rarely/never
474770,1.0088,42,College,Other/Mixed,Female,$125k or more,sporadic
474771,0.5464,59,Some college,Black,Male,Less than $40k,rarely/never
485109,0.7129,27,College,Hispanic,Female,$40-75k,rarely/never
485110,1.6933,42,High school or less,White,Male,Less than $40k,rarely/never
474774,1.7869,53,High school or less,White,Female,Less than $40k,rarely/never
474775,2.1694,26,High school or less,Hispanic,Male,$40-75k,always
474776,0.5812,36,College,Black,Male,$75-125k,sporadic
474779,1.2471,34,College,White,Male,$125k or more,always
474780,1.039,60,Some college,White,Male,$40-75k,sporadic
474781,0.8404,69,Some college,White,Female,Less than $40k,sporadic
485121,1.1764,56,High school or less,Black,Female,$40-75k,rarely/never
474782,0.6661,41,Some college,Hispanic,Male,$75-125k,sporadic
474783,0.9252,68,High school or less,White,Female,Less than $40k,always
474784,1.1763,53,High school or less,White,Female,Less than $40k,always
474786,0.9703,36,College,White,Male,$40-75k,rarely/never
474787,0.4751,64,Some college,Hispanic,Male,$75-125k,always
474788,1.1399,63,High school or less,Hispanic,Female,Less than $40k,always
474790,1.0374,58,High school or less,White,Male,$75-125k,rarely/never
474792,1.3514,71,High school or less,White,Female,$125k or more,always
474793,1.0092,60,College,White,Female,$125k or more,sporadic
474794,1.0688,30,College,White,Female,$75-125k,rarely/never
474795,0.942,74,High school or less,Hispanic,Female,Less than $40k,sporadic
474797,0.7028,28,College,Other/Mixed,Male,Less than $40k,always
485140,0.8747,37,Some college,Black,Female,$40-75k,sporadic
474800,0.4256,71,Some college,Hispanic,Male,$75-125k,sporadic
485143,1.2945,41,High school or less,White,Female,$40-75k,sporadic
474801,0.8976,46,High school or less,Hispanic,Male,Less than $40k,sporadic
474802,1.4698,39,High school or less,White,Female,$40-75k,sporadic
474803,1.6585,42,High school or less,Hispanic,Female,Less than $40k,sporadic
474804,0.4341,71,Some college,Hispanic,Male,$40-75k,sporadic
474806,0.9589,39,College,White,Female,Less than $40k,sporadic
485150,0.7713,71,College,Other/Mixed,Male,$125k or more,always
474807,0.3796,61,College,Black,Male,$125k or more,always
474809,0.7281,26,College,White,Male,$75-125k,rarely/never
474810,0.8699,25,College,White,Male,$75-125k,rarely/never
474811,1.2001,59,College,White,Female,$75-125k,always
474812,0.9697,26,College,White,Female,$40-75k,sporadic
474813,0.7994,25,College,Hispanic,Male,Less than $40k,always
474814,0.8718,55,College,White,Male,$75-125k,sporadic
474815,0.9791,29,College,Hispanic,Female,$125k or more,rarely/never
474816,1.1295,26,College,Other/Mixed,Female,$125k or more,rarely/never
474817,0.9712,59,High school or less,White,Male,Less than $40k,rarely/never
474818,1.5427,34,High school or less,Hispanic,Male,$40-75k,rarely/never
474819,0.9629,63,Some college,White,Female,Less than $40k,rarely/never
474821,1.4351,40,College,White,Female,$125k or more,sporadic
474822,0.6649,55,Some college,Hispanic,Female,$125k or more,sporadic
485167,0.8127,38,Some college,Hispanic,Male,$40-75k,rarely/never
474823,1.0216,25,Some college,Black,Female,Less than $40k,rarely/never
474824,0.6279,41,College,Black,Male,$125k or more,sporadic
474826,0.6652,75,Some college,Hispanic,Female,$40-75k,always
474827,0.9224,23,Some college,White,Male,$75-125k,rarely/never
485173,1.2782,45,Some college,Other/Mixed,Female,$125k or more,rarely/never
474828,0.4103,53,Some college,Hispanic,Male,$40-75k,always
485177,0.8802,22,Some college,White,Male,Less than $40k,always
474831,1.3356,50,High school or less,White,Female,$40-75k,sporadic
474833,1.3618,44,High school or less,White,Female,Less than $40k,always
474834,0.7417,28,College,Hispanic,Female,Less than $40k,sporadic
474835,0.8658,68,High school or less,Hispanic,Female,Less than $40k,sporadic
474836,0.8713,59,College,White,Female,Less than $40k,always
474837,0.3299,70,College,Hispanic,Male,$75-125k,sporadic
474838,0.4969,69,Some college,Black,Female,Less than $40k,sporadic
474839,0.4818,55,Some college,Hispanic,Male,Less than $40k,rarely/never
474840,0.86,75,High school or less,White,Male,Less than $40k,sporadic
474842,0.5726,66,High school or less,Hispanic,Male,$75-125k,sporadic
474844,1.2462,29,College,White,Female,$125k or more,always
474845,0.8834,44,Some college,Hispanic,Male,$125k or more,sporadic
474846,0.851,70,High school or less,White,Male,Less than $40k,always
474848,1.0451,59,Some college,Other/Mixed,Female,Less than $40k,sporadic
485198,1.2684,28,College,Black,Male,$40-75k,sporadic
485200,1.2671,36,High school or less,Black,Female,Less than $40k,sporadic
474850,1.6988,42,Some college,White,Female,$125k or more,sporadic
474851,1.2233,46,High school or less,Hispanic,Female,$40-75k,rarely/never
474853,1.2147,33,College,White,Male,$125k or more,always
474854,0.7281,29,College,White,Male,$75-125k,rarely/never
474855,0.834,62,Some college,White,Male,Less than $40k,sporadic
474856,1.1247,30,College,White,Female,$40-75k,rarely/never
485209,1.0336,64,High school or less,White,Female,$40-75k,sporadic
474858,1.3874,29,High school or less,White,Female,$75-125k,sporadic
474859,1.0852,41,Some college,White,Male,$75-125k,sporadic
474860,0.5622,61,Some college,Black,Female,$75-125k,always
474861,1.0143,54,High school or less,White,Male,Less than $40k,sporadic
474862,0.9919,61,High school or less,White,Male,Less than $40k,always
474863,1.056,57,College,White,Female,$125k or more,sporadic
474864,0.9673,77,High school or less,White,Female,$40-75k,sporadic
474865,0.9046,31,College,White,Male,$75-125k,sporadic
485219,0.7606,31,Some college,Hispanic,Male,Less than $40k,rarely/never
474868,1.1049,55,Some college,White,Female,Less than $40k,rarely/never
474869,0.9741,65,High school or less,White,Male,$40-75k,always
474870,0.6646,26,College,White,Male,Less than $40k,always
474871,0.9876,41,Some college,Hispanic,Female,$40-75k,sporadic
485226,1.1619,36,Some college,Other/Mixed,Male,$40-75k,sporadic
474872,1.0683,25,Some college,Hispanic,Female,$75-125k,always
474873,0.8226,31,College,Other/Mixed,Male,$125k or more,sporadic
474874,0.7349,73,College,White,Female,Less than $40k,always
474875,1.0388,28,High school or less,White,Male,$40-75k,rarely/never
474876,0.9125,71,High school or less,White,Female,Less than $40k,always
485232,1.0202,22,Some college,White,Female,Less than $40k,rarely/never
474878,1.0445,63,High school or less,White,Female,$40-75k,sporadic
474879,0.7492,65,High school or less,Black,Female,Less than $40k,rarely/never
474880,0.4029,49,College,Black,Male,$75-125k,sporadic
474882,0.7475,26,College,White,Male,$75-125k,always
474885,0.9147,68,Some college,White,Female,$75-125k,always
474887,0.9006,60,Some college,White,Male,$40-75k,always
474888,0.9177,28,Some college,White,Female,Less than $40k,rarely/never
474890,1.1177,24,Some college,White,Female,$75-125k,always
474892,0.9782,46,College,White,Female,$75-125k,sporadic
474893,0.8768,27,Some college,White,Male,$75-125k,rarely/never
485251,1.374,33,College,White,Female,$125k or more,sporadic
474894,1.0216,27,Some college,Black,Female,Less than $40k,always
474896,1.1295,25,Some college,White,Female,$75-125k,always
474897,0.9211,80,Some college,White,Female,$40-75k,always
474902,0.9261,78,High school or less,White,Female,$40-75k,sporadic
474903,1.3135,52,College,White,Female,$125k or more,always
474904,1.2486,50,College,White,Female,$125k or more,sporadic
474905,1.0233,42,College,White,Female,$75-125k,sporadic
474906,0.9245,59,Some college,White,Male,$75-125k,always
474907,0.4257,56,College,Hispanic,Male,$125k or more,sporadic
474908,0.4638,67,Some college,Hispanic,Male,$75-125k,always
474910,1.1185,42,Some college,White,Male,$75-125k,sporadic
474911,0.9491,48,Some college,Other/Mixed,Male,Less than $40k,sporadic
474912,0.9927,62,Some college,White,Male,$125k or more,always
474913,0.4914,50,College,Hispanic,Male,$125k or more,always
474914,0.5826,69,College,Hispanic,Female,$125k or more,always
474915,0.9633,45,High school or less,White,Male,Less than $40k,rarely/never
474916,0.9707,33,Some college,Hispanic,Female,$40-75k,sporadic
474917,1.2621,31,High school or less,White,Female,Less than $40k,rarely/never
474918,0.847,41,Some college,Hispanic,Male,$40-75k,sporadic
474922,0.9958,26,Some college,White,Male,$75-125k,rarely/never
474924,0.8085,28,College,Other/Mixed,Female,Less than $40k,rarely/never
474925,0.8261,60,Some college,White,Female,Less than $40k,rarely/never
474926,1.0713,38,High school or less,Black,Male,$75-125k,sporadic
474927,1.0476,27,Some college,White,Male,$75-125k,rarely/never
474932,0.9966,34,College,Other/Mixed,Male,$125k or more,sporadic
474934,0.8699,29,College,White,Male,$75-125k,sporadic
474936,0.9442,29,College,White,Female,$75-125k,sporadic
485297,1.2219,56,Some college,White,Female,$40-75k,always
474937,1.0808,30,College,White,Male,$75-125k,sporadic
474939,1.3028,42,High school or less,Hispanic,Male,$75-125k,rarely/never
474940,0.8431,28,College,Black,Female,$40-75k,sporadic
474941,0.9966,38,College,Other/Mixed,Male,$125k or more,rarely/never
474942,1.0267,28,College,White,Female,$75-125k,sporadic
474943,1.0076,46,High school or less,White,Male,Less than $40k,sporadic
474944,1.2414,45,Some college,White,Male,$125k or more,sporadic
474945,1.0765,31,College,White,Female,$75-125k,always
474946,0.7282,38,Some college,Hispanic,Male,Less than $40k,sporadic
474947,0.7568,35,College,Other/Mixed,Male,$40-75k,sporadic
474948,0.7659,29,College,White,Male,$75-125k,sporadic
474951,0.8003,24,Some college,White,Male,Less than $40k,always
474952,1.1899,31,Some college,White,Male,Less than $40k,rarely/never
474953,0.8274,24,College,White,Male,$75-125k,always
474954,2.2006,30,High school or less,White,Male,$75-125k,always
474955,1.0445,72,High school or less,White,Female,$40-75k,sporadic
474956,0.7362,62,High school or less,Hispanic,Male,Less than $40k,sporadic
474958,0.3487,48,College,Hispanic,Male,$75-125k,sporadic
474959,1.4698,32,High school or less,White,Female,$40-75k,rarely/never
474960,0.9895,39,College,Other/Mixed,Male,$125k or more,sporadic
474961,0.7773,26,College,Hispanic,Female,$75-125k,always
474962,0.8849,35,Some college,Hispanic,Male,$75-125k,sporadic
474965,1.0904,27,College,Hispanic,Male,$125k or more,always
474966,1.0216,23,Some college,Black,Female,Less than $40k,always
485335,0.8699,27,College,White,Male,$125k or more,always
474971,0.8251,29,College,White,Female,Less than $40k,rarely/never
474974,0.8521,29,College,Hispanic,Male,$75-125k,sporadic
474975,1.3698,31,High school or less,White,Male,$40-75k,sporadic
485341,0.4884,40,College,Black,Male,$40-75k,rarely/never
474977,0.6115,41,College,Hispanic,Male,$75-125k,sporadic
474978,1.0755,73,High school or less,Other/Mixed,Male,Less than $40k,always
474979,0.9568,25,Some college,White,Male,$40-75k,rarely/never
474980,1.073,30,College,White,Male,$75-125k,rarely/never
474981,2.6984,23,High school or less,Hispanic,Male,$125k or more,always
474982,0.5393,39,College,Hispanic,Male,$75-125k,sporadic
474983,1.6154,37,High school or less,Black,Male,Less than $40k,rarely/never
474984,1.1295,28,College,Other/Mixed,Female,$125k or more,always
474985,1.0887,29,Some college,White,Female,$75-125k,sporadic
474986,1.3257,52,High school or less,Black,Male,Less than $40k,rarely/never
474987,0.3729,62,College,Black,Female,$40-75k,sporadic
485354,0.3729,78,College,Black,Female,$40-75k,always
474989,0.8296,56,Some college,Hispanic,Female,$125k or more,always
474990,0.9125,77,High school or less,White,Female,Less than $40k,always
474991,0.8813,55,Some college,White,Male,Less than $40k,sporadic
474992,0.8535,60,College,White,Female,$125k or more,always
485361,0.8728,63,High school or less,White,Male,$40-75k,rarely/never
474994,1.1141,64,High school or less,Hispanic,Female,$40-75k,rarely/never
474995,2.1065,43,High school or less,White,Female,Less than $40k,rarely/never
474996,1.1748,31,Some college,White,Female,Less than $40k,rarely/never
474997,1.2219,53,Some college,White,Female,$40-75k,always
485366,0.9558,37,Some college,Hispanic,Female,$40-75k,sporadic
474998,0.4156,53,College,Hispanic,Male,$125k or more,rarely/never
474999,1.1193,29,Some college,Black,Female,$75-125k,rarely/never
475000,0.6774,41,Some college,Black,Male,Less than $40k,rarely/never
475001,1.1053,55,Some college,Other/Mixed,Male,$40-75k,sporadic
475002,0.9726,37,College,Other/Mixed,Male,$125k or more,rarely/never
475003,0.847,46,College,Other/Mixed,Female,$125k or more,sporadic
475004,0.3894,63,College,Black,Female,$40-75k,sporadic
475005,0.3921,65,Some college,Black,Male,$75-125k,sporadic
475007,1.2138,35,College,White,Female,$125k or more,sporadic
475008,1.2933,40,High school or less,White,Female,Less than $40k,rarely/never
475009,0.8636,26,College,White,Male,$125k or more,sporadic
475010,1.4106,44,College,White,Female,$125k or more,sporadic
475011,1.2636,57,High school or less,White,Male,$40-75k,rarely/never
475012,1.1379,41,Some college,White,Male,$75-125k,sporadic
475013,1.805,28,High school or less,Hispanic,Male,Less than $40k,rarely/never
475015,1.0688,35,College,White,Female,$75-125k,sporadic
485387,0.5402,72,Some college,Black,Female,$40-75k,always
475018,1.0808,40,College,White,Male,$125k or more,rarely/never
475020,0.9245,58,Some college,White,Male,$75-125k,sporadic
475021,1.677,39,High school or less,Hispanic,Male,$75-125k,rarely/never
475022,1.2693,29,Some college,White,Female,$75-125k,sporadic
475023,1.2392,32,High school or less,Hispanic,Male,Less than $40k,rarely/never
475024,1.172,65,High school or less,Hispanic,Female,$75-125k,always
475025,1.0583,57,College,White,Male,$125k or more,sporadic
475027,0.7841,71,College,White,Male,$75-125k,always
475028,1.1901,51,High school or less,White,Male,$125k or more,sporadic
475030,0.4853,52,College,Hispanic,Female,$75-125k,sporadic
475031,0.9619,67,High school or less,Black,Male,Less than $40k,rarely/never
475032,1.4778,84,High school or less,White,Male,$75-125k,sporadic
475033,0.5343,54,College,Black,Female,$40-75k,sporadic
475035,1.1621,32,College,White,Female,$75-125k,sporadic
475036,1.6922,23,High school or less,White,Female,Less than $40k,rarely/never
475037,0.47,64,Some college,Hispanic,Female,Less than $40k,always
475039,0.983,65,College,White,Female,$125k or more,always
475040,0.9872,33,College,White,Male,$40-75k,sporadic
475041,1.3009,44,High school or less,White,Male,Less than $40k,rarely/never
475043,0.8401,82,Some college,White,Male,Less than $40k,rarely/never
